Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Latvia,LVA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.43426601,5.887334158,4.8238249,1.491848287,3.618227256,2.302500752,5.072749151,5.018107374,7.062300621,11.19901082,12.43355347,20.06267102,11.66224742,-9.653675797,-0.360646955,6.523440871,3.633999576,1.718419489,1.915588015,0.115712474,0.863392495,2.947877208,3.892570472,4.255898501,2.070821556,3.773237086,12.76824842
"Macao SAR, China",MAC,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,8.063419564,14.26650268,3.194042052,5.615639763,11.75284237,8.856023009,12.46546931,10.9422034,11.65155262,14.73948856,9.536904916,6.75322662,8.184594238,2.266604425,1.660194799,-1.94096012,-1.191377186,-1.745884515,-1.479103904,-1.337513007,0.050549562,1.933840965,5.567801511,7.744943805,8.76200667,10.07313055,0.922108871,4.790735435,7.490640576,6.920932717,7.732708735,8.730522965,4.514051189,0.861684749,2.148911727,3.542947101,2.403604279,-0.258281072,-0.878644349,-0.428774629
St. Martin (French part),MAF,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,-3.745040633,-2.277979869,3.008154311,3.467698425,4.065197465,3.584219942,6.039392995,23.89823584,0.931315959,4.976593893,10.77096653,8.417213279,7.344609063,33.02313144,9.470476914,6.298352503,6.970198035,6.201153438,8.95364432,7.490749486,3.014808423,3.670596552,2.919979056,7.694359622,5.396316187,4.587878321,3.034982463,0.65534023,7.538402939,0.435488567,0.713391643,11.65717021,-0.120156156,-1.767598684,0.614522912,0.959559339,0.860408255,0.913545179,0.886221376,1.445366785,3.171544123,4.830386393,-0.452558781,0.647501047,-0.598844907,0.533172462,1.260262483,0.215437762,3.17293531,0.969883868,-0.060891014,0.939181638,0.816805456,0.142417962,2.394537143,3.05151189
Monaco,MCO,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,5.98215469,6.847004237,7.767547814,11.36464255,13.6568598,10.79745928,8.80119852,9.168947985,10.09787537,11.26348055,11.44111581,11.98808179,9.517210863,7.277777071,5.526820143,5.279025173,2.777987884,3.075083806,3.305090468,2.641932355,2.541939932,2.133450096,1.552855993,1.344807524,1.307926651,1.604443651,1.013342485,0.900912514,0.047271271,1.398576336,1.648844924,2.379222767,1.881283647,-0.241253596,2.054166818,2.16971324,2.555692342,2.370623518,0.116169701,1.069461553,0.948018034,1.161566949,0.778355083,0.5773906,1.137972438,0.521741665,0.522888961,0.993425921,1.277364138,2.839093711,1.423935998,2.948120816
Moldova,MDA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.85197734,12.50293982,9.461730172,39.78166601,27.32875199,12.08925097,9.827402064,14.86597246,7.987086857,9.344144076,13.41814124,15.90871496,9.244248826,2.169391705,33.3049321,8.190798599,7.42422202,3.923851222,5.143207217,11.57431496,3.550873831,6.252466491,3.211032132,5.351712003,5.575009401,6.381728551,19.25320362
Madagascar,MDG,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,1.789455745,3.390928395,3.676858782,1.652713093,4.345048353,5.817270513,0.673724706,0.970851322,3.864346837,6.90456285,3.588168433,3.024334951,11.90087581,22.80443507,4.691046149,9.927094453,8.593907549,6.794867624,11.32652279,47.76090796,30.45685279,31.90661479,19.46902655,9.720470854,10.56605033,14.49232438,15.46083255,26.33755714,9.016788373,11.85870577,8.540182897,14.56728514,9.989916524,38.99213057,49.03611913,19.76081639,4.491973424,6.209969542,7.189142947,11.57035297,7.916944839,16.49852553,-1.704004799,13.9558018,18.36382465,10.76563716,10.28796632,7.486300276,6.929159085,10.21854103,10.38618714,5.466174863,5.452302455,6.73177081,6.503716692,8.96008073,4.961539756,8.297993311,6.522090641,4.311145136,6.640743416,8.330903989
Maldives,MDV,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.656329733,4.10041398,-1.137982956,2.753306612,2.032412452,50.89282754,0.497535216,3.111366807,10.19596067,6.814730747,9.542319061,10.72501389,11.56516242,12.41242395,3.295378106,12.6287979,6.937212688,6.74659974,4.1831966,7.323449193,0.218876167,2.14358302,3.28221505,-1.309737552,-3.365324735,2.732062252,3.193862731
Middle East & North Africa,MEA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,10.84059272,10.21213781,7.441071635,16.62984687,14.04188597,9.470476914,6.311914792,6.804795887,6.201153438,1.689048393,3.517705899,6.741433923,3.670596552,8.703414506,14.8265593,7.036802089,5.691544865,3.863162918,7.096460873,5.818222212,6.440355677,4.537404434,-1.924400642,6.814147059,10.94792071,0.694216157,3.592594552,4.496528495,11.02378422,14.93015912,9.821605301,7.329725194,17.34907597,-5.74274653,10.60510761,12.41509786,4.670767949,1.531893819,0.669193443,0.197001679,0.871295202,5.51968542,7.924854728,0.843928096,0.142417962,13.84377034,14.96422425
Mexico,MEX,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,3.418054338,2.560773023,3.211692187,5.800203533,1.554566052,4.956987207,3.170000301,1.022533659,6.969811599,2.682680975,6.358650505,6.539215679,13.38736805,23.13284835,15.58259721,19.36354569,30.44223576,16.00237853,19.67329801,41.40513716,25.07554762,61.08111847,88.85988117,59.26463123,59.14951623,70.85101727,142.0253387,100.5759863,27.39440044,28.10591239,23.71325751,14.81388558,42.86762332,8.360627221,38.8092294,26.696774,17.73369115,15.71605544,15.31908134,10.69796453,6.473009179,5.502324113,4.279667253,8.117443122,5.884982735,6.107154356,6.127792151,6.310381659,5.243482427,4.372964428,5.669633624,4.542214955,1.703882794,4.368368895,3.225428922,6.077587839,6.567594948,5.204499965,4.287580536,4.841332659,4.407044384,6.719923719
Marshall Islands,MHL,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,7.3783911,3.510555428,4.10712299,3.685778325,2.453880549,2.860166693,4.123251099,4.75702704,4.989876956,5.04434682,3.013948759,3.033732873,2.624661973,2.80712663,2.795952833,6.74280832,2.259516356,3.117310973,-0.454689463,-0.32236217,3.389435827,1.380320265,-0.217717489,1.743609981,3.462065596,1.522963029,5.460980552,-0.490500227,0.937747909,7.246092511,6.221470509,-0.472983638,1.010150057,-3.208035862,7.379953787,2.156890832,-2.362021853,-4.196233016,6.813409299,5.897349437,1.066614447
Middle income,MIC,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,2.329682164,2.290766517,3.454195524,3.960561147,4.144429811,6.476152423,14.75834601,21.26814625,11.28697486,10.6372976,10.47755232,9.363680022,13.30683974,14.24589465,9.470476914,7.907441478,8.487755878,9.439079915,7.563997014,6.235897311,7.985067406,8.646739423,8.510928443,10.71588515,13.75181894,10.26808919,11.91288476,16.31139668,10.75866251,8.90000451,7.283131129,7.051126765,6.401271487,7.242596503,6.012792434,4.727073868,5.409253168,6.918807905,6.575540852,7.934411446,6.695309702,9.390111039,2.738258566,6.881380251,7.465943034,4.798275879,3.586935389,3.192406115,2.905705498,3.038631837,3.897115128,3.612110596,3.08494083,2.829301022,6.059480313,8.105785734
North Macedonia,MKD,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.92132138,1271.66404,442.1294225,151.8857062,17.09161631,2.864820932,3.929288828,1.391708953,2.738066916,8.17838316,4.718960972,0.943966842,1.651648967,-0.166042054,4.895899368,3.252624178,4.592552569,5.491194036,0.295077614,2.041283023,3.72217234,1.002998267,4.483293154,1.446967858,2.003420846,3.465252857,2.807027035,3.926155289,0.868168685,2.910146371,3.301608491,6.669547663
Mali,MLI,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,21.0864475,3.589356089,6.029744682,6.695440089,6.472314207,3.95723277,4.818047314,22.98913825,10.94633765,8.063946429,8.562151175,11.42124509,14.50165303,10.80850735,13.15369969,10.81740027,9.25199785,-3.482490329,-0.138300097,-1.906532422,-4.252931555,3.415378476,7.602112651,-5.816057299,0.738816824,3.235094155,39.56235191,15.8089839,-1.652119196,5.58019783,1.739575029,16.28604558,-0.61972792,4.678362083,3.512881723,-7.59428427,3.598624144,7.501710131,4.646873361,4.555046077,7.276367642,4.635932162,4.364999735,12.18289013,4.605407628,0.652631802,1.26864344,2.883509375,1.351122314,1.934273211,1.457963911,1.930542069,0.532340182,3.358973999,5.73378483
Malta,MLT,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,0.633192914,-1.2232847,8.686778088,3.363716158,5.363243567,5.026705875,4.92052595,4.154982038,6.206482103,12.3925681,7.780339493,3.441691467,-0.305484132,-0.176647557,0.636513584,3.517705899,3.051469898,1.859561319,2.147038379,3.151049838,3.350873875,3.554418424,2.854505918,3.561744069,1.408577846,1.911711521,5.615047136,1.803586711,2.936391598,-10.11809084,4.416524875,2.725742586,1.871584707,2.113173,1.937479482,2.160124231,2.284000495,3.230088455,2.020854716,3.165694696,1.123901628,2.146096985,2.276171308,2.34272917,4.220118217,1.997017517,2.136784357,1.732797768,2.297507305,1.691567679,1.978081794,5.273574273
Myanmar,MMR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,1.449437153,0.600847632,0.943781956,-3.716340394,1.691103361,3.555211257,15.99159038,1.692843591,2.762252862,-1.428609509,-2.309432622,0.755485934,10.00483197,56.52089519,16.49666784,10.12871565,1.921799345,0.797356399,5.616649893,1.235183732,4.425183763,3.374468429,1.957338816,2.517888846,1.567250834,6.55450969,21.23842152,25.19562117,57.68447809,18.53959537,23.74884473,21.7454654,36.24942844,22.08015049,19.60084363,23.03749309,33.79422446,35.82523976,22.64049005,2.461773988,24.84446478,41.508928,20.49653941,3.601128079,19.1635299,21.30049881,23.64390812,13.61865795,4.878599246,7.043211894,10.25457667,3.130096953,4.378070843,4.173531359,4.136696739,3.353781944,5.873408947,5.34109464,5.422933005,5.344109712,19.51720891,6.163716941
Middle East & North Africa (excluding high income),MNA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,0.806310205,4.352969046,8.152314557,2.886723566,8.754114814,27.73362492,5.91402211,10.84059272,11.59148012,8.737760791,16.62984687,14.04188597,10.44061246,6.902532752,11.71543103,8.340479085,4.513507275,7.627527385,9.36808989,9.746106739,16.01137352,17.74305136,14.05942613,15.76126301,11.02676502,11.26927731,10.67900557,4.356595249,9.876277429,2.377681489,3.361418958,10.07166534,2.106194546,2.72519095,4.731124937,10.99813979,9.081589238,9.821605301,5.722127814,16.47924069,0.700087343,11.65159044,11.61852708,5.937544716,5.119320814,3.445323563,2.169752117,1.362006642,4.713885682,6.757215242,4.094823156,2.220901833,15.56748265,14.64694274
Montenegro,MNE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.20475171,3.075155835,8.320774204,5.88572665,4.334583183,10.10696053,16.04153689,7.629125804,2.407912385,1.604202698,1.202703549,0.177017,2.066970904,1.03622832,2.219572933,5.101068837,3.824972328,3.226106405,2.022148687,-0.175605917,4.72624261,12.35532215
Mongolia,MNG,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,1.9814212,0.904250241,-3.08759377,-1.448060909,-9.172359951,0.809788822,0.930987714,7.147738828,23.24292531,93.31995108,173.6906825,318.8972253,64.31938832,60.27242543,10.8075727,21.67213423,-1.93179699,10.88175698,11.99969139,10.44854466,6.369687351,10.23657453,16.69147301,20.09843878,21.98677157,11.62856765,21.44875376,1.826703684,39.17818797,15.11926549,12.78437886,2.907848338,7.448836595,0.609769218,2.993126761,10.80044641,7.960615865,9.972213257,3.70672177,14.42006548,17.71471242
Northern Mariana Islands,MNP,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.834684276,0.76079521,0.445425817,0.192919416,1.534038055,12.56757902,2.714844067,-0.880503145,-1.486486486,1.508916324,0.783289817,3.450335684,5.795454545,4.60693153,2.97029703,3.302672956,2.36479304,3.315096184,,
Mozambique,MOZ,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.81017001,42.9562968,50.24105372,51.45985901,48.81796143,10.54504866,6.158462786,8.937789013,11.61555287,14.78207109,9.831877435,3.640147318,5.794264605,7.331047983,7.46134454,7.436278404,5.152804075,1.471373232,7.645227987,2.34836229,3.175234574,2.601236269,1.085870896,7.059950335,12.16089129,7.978012402,3.795111909,4.677654322,3.171663064,4.550571998,6.400914742
Mauritania,MRT,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,2.432663327,4.455239526,4.534007652,-2.065441091,4.143078921,2.381563632,-0.011585491,-1.538874594,0.12815863,6.271946072,7.122218448,16.51271657,12.6843691,15.0043654,6.030640976,6.386544292,2.489199172,12.23491815,6.547449017,7.265103039,10.08595785,7.25579877,10.91260667,10.24492579,7.260251666,10.46212787,5.383194828,7.976124846,2.642477549,41.41310456,5.741942653,11.91288476,11.09260138,2.8419201,1.857063491,12.07706339,18.45161299,4.774519301,6.351586758,5.826618943,6.714791065,4.485479618,10.93754047,14.58525917,14.09106286,8.895585662,10.71631711,-0.358928162,22.34316873,17.54776558,0.45583717,4.487968273,-11.8763231,-4.793908578,11.21012976,1.58393834,4.554457309,5.32804485,6.440873284,7.464873105,2.231286102
Mauritius,MUS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,8.579409411,10.7518006,17.93646661,26.56957017,10.86389947,8.865237697,8.436703482,7.463674186,8.199524596,8.022560895,12.91499734,10.88645761,11.04755809,10.5836307,8.564278995,5.355399213,9.220218093,6.555430385,5.403201611,7.002042647,5.12076936,6.963579446,6.571912378,3.409929327,6.23201251,6.219284187,5.623192608,6.845449765,3.948099674,11.04311978,8.308315279,5.686692822,-0.654200842,1.12641892,3.161463798,2.465523552,4.134331895,2.168304049,1.399530743,2.384632041,1.636505676,1.675389169,-0.465842874,2.573040446,3.157200341,9.741113319
Malawi,MWI,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,16.40573898,9.663258425,11.22977675,12.77205482,8.930830009,13.50928419,16.72386666,31.0918058,22.5094861,10.66088552,10.69231416,13.27642497,28.17466011,26.17188131,77.21960497,52.34558811,20.83484967,19.54847986,39.69076973,30.53395368,25.62246997,112.6936491,10.34609667,14.84662612,10.74123682,19.96725955,4.099724868,11.96466753,7.899822951,12.12722206,13.99023774,17.63976447,27.046291,20.96928131,19.81466926,20.29268293,10.57692308,6.129094001,7.72834798,9.061169429,9.38281648,21.89063589
Malaysia,MYS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,-7.758582597,-1.110945875,16.83762648,1.126726016,2.6524046,-1.37754092,-2.323085683,-3.280694526,4.905967051,-0.509437297,-0.468653965,0.343843148,17.87411972,12.70923561,-3.077578301,12.72616133,6.86512096,9.840380882,12.05947668,6.875078734,1.060019129,2.559055732,5.910387214,4.79278402,-1.605922199,-8.717319863,7.666714751,3.62002625,4.461703543,3.807814976,3.584698695,2.414242472,3.98697131,3.937334512,3.633419553,3.679903385,3.482349583,8.498719998,0.045452821,8.855216851,-1.581873912,3.128883199,3.298932877,6.009282615,8.862586471,3.980931674,4.881323357,10.3889004,-5.992201556,7.266845934,5.41240809,0.999932303,0.174474481,2.467466784,1.218055734,1.658259966,3.778960943,0.624674675,0.071826909,-0.818007729,5.707515694,6.445753155
North America,NAC,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,1.350153896,1.244634712,1.270801433,1.503939679,1.919825811,2.898778535,3.480335622,4.367188241,4.95848845,5.902402148,7.307689533,6.924261096,9.146045185,11.99132117,7.809819632,4.143517802,7.741233887,5.976270516,7.355960246,9.443581986,13.58576806,8.85081025,5.784161371,3.607705412,3.338666339,3.108660729,4.790651576,4.540727099,4.70207392,3.74332974,3.381761558,2.278910322,2.370339592,1.959567968,2.251726605,1.830967869,1.724431314,1.125533104,1.902620339,2.26554767,1.658621134,1.558531389,2.824739521,3.266266004,3.135824067,3.085582932,3.27836135,3.987170431,0.640954733,2.236222003,2.07771382,1.870595529,1.737448,1.944598697,1.000541633,1.00223548,1.89961014,1.61741439,1.793930501,0.615457491,4.492792236,7.040723092
Namibia,NAM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,3.665726163,16.97930776,13.32490191,12.73475576,23.93585227,10.08293288,9.399947966,20.15260126,15.07265294,6.388360827,5.986899134,10.26808919,10.36194666,20.45909313,6.681507843,15.17618034,7.113170828,8.269554835,6.785256134,11.28112665,11.20376436,10.00360169,1.271107872,2.040252803,5.598081585,9.406585813,9.286434294,10.96141241,6.945404289,3.725898499,3.814876362,11.26030847,4.039790894,8.234891799,3.864574351,7.968672012,9.919038236,4.428484637,0.926318636,4.631530845,1.97086548,6.764782276
New Caledonia,NCL,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,7.008143127,4.022405938,4.760261057,11.0013057,11.31864887,7.512884311,7.764086396,6.564977409,12.62827103,7.112224002,6.541881327,5.86721749,-15.51090351,35.0575533,12.59887241,13.7443497,9.843471407,7.769065944,8.8396722,5.650584356,9.422900668,1.702884848,2.559240228,1.71843194,-4.635603931,3.630409056,2.841715967,2.715282869,2.891693714,1.331531009,1.422278107,2.058456247,12.83121324,6.115016905,5.961720448,,,,,,,,,,,,,,,,,,-0.774427808,2.434077081,0.43012498,4.827643129,3.845714938
Niger,NER,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,3.393850587,-0.842792525,0.761495904,-0.719001723,8.076817874,4.957885138,-5.219075096,-3.419814222,8.443112384,7.1366438,0.59983291,3.361177368,35.83750426,7.647258987,-6.39280248,12.41635412,15.74779499,11.2113515,4.586519937,21.09482158,11.49999135,10.0000184,7.799984611,11.71749339,-5.900180283,-4.200278683,1.684563427,-5.29999777,1.399986355,39.35995428,-2.640743278,-5.20193714,-3.868813504,22.21436754,4.249461321,6.968634944,6.991681324,6.078162686,0.379746637,3.178393701,5.012520933,2.572301925,-0.188481381,0.386942028,8.584884441,1.496197581,7.036661075,10.12911572,4.190059998,3.475043014,3.971605183,5.308339372,-0.369174082,-0.405676845,2.249426436,1.792721466,0.368276729,2.403686242,-0.024382762,1.162979741,3.118645972,3.782367319
Nigeria,NGA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,6.257169154,5.5653009,-3.09475245,2.427808985,0.864444953,13.19287149,-3.006705394,1.220546969,2.706306994,51.27848133,1.348034249,2.892868106,5.346836564,43.94636792,23.50079026,14.35318537,10.71375379,13.91474502,11.48876314,12.41966224,219.002844,14.80255192,19.56894989,5.653664095,6.927769156,5.415452584,19.6694756,20.17712612,28.96967339,6.66894187,18.8639068,46.75235536,41.63905872,43.29646429,75.40165319,26.49108986,5.055345931,6.009344304,13.43057164,22.6737374,10.07647724,21.10905,9.804323777,22.36834147,19.85849477,23.86438113,7.099730993,7.921387202,0.686098875,16.34276633,9.778458097,9.947636706,4.964745716,4.662622917,2.863665123,9.543670064,11.11891808,10.22848509,10.3847792,7.849142047,10.13103369,11.31133494
Nicaragua,NIC,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,-0.047370487,-0.535467332,-0.408188198,4.52064236,0.840469556,3.661066805,1.266337669,4.489959331,1.171810258,2.438735202,3.031656989,4.250734608,16.66420835,21.79128608,4.732033564,10.43400247,11.85247104,3.771266462,31.65848094,36.978628,11.72111866,16.74571589,11.00198743,38.96199866,167.1889707,281.4601959,523.0809523,13611.63482,4711.169552,5016.10795,4523.631883,23.66531197,20.39162509,133.7047977,13.39268375,9.606812862,9.777993139,14.02848775,9.226232618,8.566228375,7.241509406,3.248378763,5.331077201,9.050902361,9.867094122,7.867912071,9.673138136,16.19830264,6.037962058,6.137467436,10.21369132,6.24324468,4.349891319,8.392928254,7.58799163,4.590109497,4.12440824,2.657375869,5.39549784,5.375349379,3.555064482,8.916173606
Netherlands,NLD,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,5.264058181,0.758713636,4.699470325,8.677988753,3.371800224,5.98328851,4.207618676,4.196662444,14.96251919,5.644896489,8.790030662,8.161620033,8.481000931,12.89565345,8.095387949,8.993235214,5.344652832,5.334888849,4.771060272,6.225371478,6.390092412,4.623654876,1.389072787,2.307108427,0.86588331,0.211700368,-1.0476345,0.819638045,1.348068504,1.559751309,3.117049541,2.495740767,1.597508627,2.062733536,2.064623497,1.040234407,2.642791897,2.080733676,1.283369996,3.420369821,4.1848549,3.770541327,2.170279316,1.204040598,1.988739955,2.561106384,2.07220573,2.306325498,0.220701611,0.940413732,0.193652087,1.446109567,1.279987054,0.253185732,0.772727977,0.454667289,1.260707158,2.437090745,3.032733792,1.928572016,2.924513877,5.535223939
Norway,NOR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,2.647625239,4.766422313,3.392698463,4.722132717,4.774634855,3.977081718,2.964975426,4.423876853,4.195537622,13.17491073,6.383114757,5.517489737,8.684565001,11.37204227,8.885154374,7.840574494,8.169734277,6.26049491,5.702600514,13.12649998,12.87914687,10.50997261,6.962158263,6.210061866,5.197922645,-0.550799471,7.221254682,4.868460585,5.612267993,3.811572203,2.211800662,-0.639759771,2.292920318,-0.155997748,3.061419277,4.261498051,2.785758378,-0.692592277,6.623022938,15.33330996,1.712640256,-1.520206716,2.860823286,5.85016617,8.763044884,8.732149529,3.077698704,10.56638303,-5.115944008,5.955361338,6.672790002,3.353089301,2.553238917,0.258332849,-2.804468122,-1.598097164,4.080949341,6.742924619,-0.548437017,-2.517260591,17.10261086,28.07156547
Nepal,NPL,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,2.68799999,5.897091004,3.569925064,1.194719681,12.88519396,15.21881351,-5.667665035,11.0658262,6.563831079,7.048330837,3.172176141,12.50268334,-3.397305595,20.82566953,27.52274698,0.54404234,-3.564821564,9.371206914,9.978363426,7.609546552,7.937356408,9.347409674,12.2886911,6.377949973,11.42183276,14.39257008,12.69680187,11.8153102,11.25837291,10.71588515,12.54463821,18.48909463,10.77490927,4.815986201,6.30086155,7.823035561,7.279092978,4.107850676,8.887047426,4.472433719,11.0171483,3.934857898,3.070304967,4.166427151,6.119390408,7.360039279,7.603288941,5.619854524,15.90833021,15.14693245,26.39730666,7.74115003,7.082650999,8.035366196,4.409045433,7.150334788,8.261412549,4.355858468,4.691155933,3.217402332,6.762712163,7.327365926
Nauru,NRU,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.940128649,6.569767442,-20.06410256,-12.22570533,52.07373272,-8.524590164,11.27694859,13.05096419,-10.20408163,1.886792453,0.111111111,21.64124909,15.70858578,7.997469155,-4.347608063,1.965156794,1.536703073,5.517789704
New Zealand,NZL,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,12.98151215,14.22515067,14.90431564,16.34696865,12.0853468,7.725272415,7.799510609,13.63409535,16.94813634,11.47107163,7.907553582,5.639540272,2.423593182,0.890328585,2.001417236,1.479684066,1.90698325,1.431092175,1.389371248,1.561882533,1.050500732,0.586944215,2.88358617,3.861507613,0.297941895,2.068896052,2.758033537,2.000195071,2.690958488,5.300699523,2.707549683,2.702659661,3.137093691,2.48513901,-0.173557765,4.156823836,0.416130287,1.431176495,2.348104825,3.517155843,1.752401418,3.100088998,2.011343735,4.804866747,5.301904254
OECD members,OED,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,3.27177684,4.020266548,3.678266121,4.722132717,4.197040196,4.956987207,3.592211172,4.281925342,5.045869546,7.317473461,7.110288234,6.97316509,11.84959455,16.38006982,14.51240186,14.01969546,11.41765351,9.414235892,9.729971936,13.24066361,11.63380643,10.3272544,7.957851562,6.723400323,5.20725599,5.011175872,4.810879692,6.034649848,5.852333059,4.899511875,4.525488144,3.479093295,3.93959189,2.556492467,3.620004314,3.931667014,2.769929451,2.83226962,2.045194105,3.173864499,3.389066736,2.93672327,2.626799713,2.910347836,2.766727498,2.84295383,3.022022098,3.136236026,1.80789843,1.194622106,1.881065474,1.837879795,1.663885432,1.361335656,1.323714532,1.06829275,1.796189543,1.961944335,2.212579936,1.910268388,2.972075975,6.532480893
Oman,OMN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,1.782417166,-3.542616847,11.51658067,1.112975942,-6.229501236,16.09206342,2.480974551,40.30948965,200.9863805,2.374233951,1.300020795,6.000096105,3.802283956,30.58227346,51.10503352,3.679860105,-6.720210675,-9.99902442,-4.718298536,-0.512003455,-20.63470477,11.17785057,1.318969037,-2.75E-07,24.84092438,-8.498091725,1.273075153,-5.389373041,-0.450454785,1.756166441,7.415750275,-2.235234159,-13.89656271,11.03829443,17.40872509,-4.562533821,4.703766358,10.34662753,13.00788951,22.46462296,13.63013362,8.264113134,33.75109699,-25.12813667,32.05301025,15.88449178,3.606434269,-2.220411853,1.757299549,-19.14647252,-9.136275276,7.297943298,11.73229461,-2.666161645,-10.78367813,12.69571522,24.64635128
Other small states,OSS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,9.021595024,10.35260037,7.15835941,8.766593894,6.5086147,7.392276304,3.861848707,5.411607871,5.960655248,6.388360827,5.177709937,4.66825526,5.142322484,7.766636609,6.681507843,5.329187048,4.545511234,4.714604932,6.17025886,4.024793341,6.194387048,3.414349556,4.921099737,5.88572665,5.80054673,8.361613535,5.014297891,10.42557609,1.954558245,3.725898499,5.473736785,3.4408803,2.124541839,1.715304231,2.013336877,1.697455801,3.034247454,3.028058072,1.125698069,0.355368595,5.580620502,8.351497183
