"date,time,abbreviation_canton,ncumul_conf,current_hosp,new_hosp,current_icu,ncumul_released,ncumul_deceased,nneg_test,num_isolated,total_vaccinations,first_doses,second_doses,third_doses,booster_first,booster_second,doses_delivered,source"
"2022-02-04,10:00,TG,74467,52,10,8,2023,607,1362,2315,441540,175321,163404,1462,101346,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-02-05,10:00,TG,75081,52,5,8,2028,608,680,2178,441876,175342,163540,1462,101525,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-02-06,10:00,TG,75534,57,6,8,2029,608,399,1903,442022,175345,163625,1463,101582,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-02-07,10:00,TG,76733,53,7,9,2040,610,1220,1804,442473,175361,163700,1466,101939,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-02-08,10:00,TG,77547,45,2,6,2050,610,1476,2182,442909,175377,163751,1466,102308,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-02-09,10:00,TG,78459,41,6,6,2060,610,1294,2304,443412,175405,163899,1466,102635,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-02-10,10:00,TG,79150,43,8,6,2066,611,990,2341,444000,175440,164043,1466,103044,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-02-11,10:00,TG,79806,37,8,4,2080,615,1361,2111,444392,175462,164103,1466,103354,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-02-12,10:00,TG,80206,38,6,4,2085,615,680,1970,444772,175476,164355,1467,103467,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-02-13,10:00,TG,80526,43,7,5,2087,615,343,1679,444886,175485,164417,1467,103510,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-02-14,10:00,TG,81574,42,6,5,2094,616,886,1562,445132,175494,164438,1467,103726,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-02-15,10:00,TG,82407,46,13,5,2103,616,1576,1923,445409,175507,164486,1471,103938,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-02-16,10:00,TG,83267,45,8,4,2112,616,1091,2067,445706,175520,164578,1471,104130,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-02-17,10:00,TG,83849,40,6,5,2123,617,1100,2254,445938,175535,164643,1472,104281,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-02-18,10:00,TG,84371,34,2,5,2131,617,1307,2038,446098,175538,164679,1473,104401,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-02-19,10:00,TG,84670,32,2,5,2135,619,365,1721,446296,175555,164780,1474,104480,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-02-20,10:00,TG,84921,33,3,5,2137,621,241,1451,446296,175555,164780,1474,104480,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-02-21,10:00,TG,85928,28,5,4,2147,624,878,1294,446499,175561,164816,1478,104637,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-02-22,10:00,TG,86642,26,5,3,2154,625,1084,1698,446658,175566,164839,1480,104766,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-02-23,10:00,TG,87485,26,6,3,2160,627,812,1867,446857,175577,164897,1480,104896,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-02-24,10:00,TG,88214,27,6,4,2165,628,955,2176,446995,175587,164935,1481,104985,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-02-25,10:00,TG,88859,25,3,5,2170,630,1041,2149,447132,175590,164954,1481,105100,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-02-26,10:00,TG,89309,29,7,6,2173,631,424,1922,447235,175602,164992,1481,105153,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-02-27,10:00,TG,89601,29,3,6,2176,632,233,1787,447235,175602,164992,1481,105153,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-02-28,10:00,TG,90829,32,7,4,2180,632,613,1552,447290,175604,165006,1484,105189,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-03-01,10:00,TG,91796,32,6,4,2186,632,1188,2170,447338,175605,165020,1485,105221,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-03-02,10:00,TG,92771,35,7,5,2190,632,814,2538,447409,175609,165042,1486,105265,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-03-03,10:00,TG,93796,35,6,5,2196,632,868,2800,447504,175611,165058,1486,105342,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-03-04,10:00,TG,94787,40,9,5,2200,632,1157,2716,447598,175613,165067,1487,105424,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-03-05,10:00,TG,95383,41,6,5,2205,633,477,2453,447688,175619,165077,1488,105497,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-03-06,10:00,TG,95844,46,7,5,2207,633,188,2261,447688,175619,165077,1488,105497,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-03-07,10:00,TG,97469,54,12,5,2211,634,898,2131,447714,175619,165079,1488,105521,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-03-08,10:00,TG,98709,48,7,7,2224,635,1316,2786,447732,175619,165081,1488,105537,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-03-09,10:00,TG,100089,51,10,5,2231,636,1069,3156,447873,175629,165112,1488,105637,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-03-10,10:00,TG,101266,44,4,4,2242,637,1095,3754,447885,175630,165115,1488,105645,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-03-11,10:00,TG,102300,51,11,4,2246,637,1057,3626,448006,175640,165124,1488,105747,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-03-12,10:00,TG,102925,57,10,4,2250,641,566,3293,448078,175644,165129,1490,105808,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-03-13,10:00,TG,103368,64,8,4,2251,641,321,2806,448078,175644,165129,1490,105808,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-03-14,10:00,TG,105044,63,14,3,2266,642,1014,2452,448087,175644,165130,1490,105816,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-03-15,10:00,TG,106265,56,4,2,2277,643,1025,2702,448093,175644,165130,1490,105822,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-03-16,10:00,TG,107441,52,11,2,2292,645,1015,3101,448283,175662,165189,1490,105935,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-03-17,10:00,TG,108411,56,10,4,2298,646,964,3527,448294,175663,165189,1490,105945,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-03-18,10:00,TG,109272,59,15,4,2310,648,950,3352,448407,175670,165201,1490,106039,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-03-19,10:00,TG,109782,60,6,4,2315,648,534,2893,448493,175675,165215,1494,106102,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-03-20,10:00,TG,110092,69,12,4,2318,648,269,2384,448493,175675,165215,1494,106102,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-03-21,10:00,TG,111372,65,11,5,2333,650,859,2024,448511,175676,165218,1494,106116,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-03-22,10:00,TG,112094,58,7,4,2347,650,939,2331,448511,175676,165218,1494,106116,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-03-23,10:00,TG,112889,63,13,5,2355,652,841,2449,448699,175692,165246,1496,106258,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-03-24,10:00,TG,113448,55,4,6,2367,652,695,2646,448718,175693,165247,1496,106275,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-03-25,10:00,TG,113913,57,11,2,2376,652,766,2226,448832,175702,165255,1500,106368,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-03-26,10:00,TG,114221,65,12,1,2380,654,405,1798,448898,175703,165261,1506,106421,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-03-27,10:00,TG,114394,74,12,2,2383,656,216,1415,448898,175703,165261,1506,106421,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-03-28,10:00,TG,115079,80,18,2,2395,657,648,1279,448911,175703,165261,1506,106434,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-03-29,10:00,TG,115497,75,8,2,2408,658,743,1308,448917,175703,165261,1506,106440,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-03-30,10:00,TG,115883,72,7,2,2418,659,610,1399,449054,175718,165276,1507,106546,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-03-31,10:00,TG,116164,67,5,2,2428,660,610,,449064,175718,165276,1507,106556,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-04-01,10:00,TG,116379,62,11,1,2444,663,592,,449161,175726,165280,1512,106636,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-04-02,10:00,TG,116463,63,6,2,2449,664,274,,449251,175734,165283,1515,106712,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-04-03,10:00,TG,116515,71,8,2,2449,664,171,,449251,175734,165283,1515,106712,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-04-04,10:00,TG,116811,58,3,3,2465,664,313,,449251,175734,165283,1515,106712,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-04-05,10:00,TG,116997,48,6,2,2481,666,488,,449251,175734,165283,1515,106712,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-04-06,10:00,TG,117203,48,4,2,2485,667,378,,449375,175740,165290,1517,106821,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-04-07,10:00,TG,117354,46,4,1,2491,668,352,,449390,175740,165291,1517,106835,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-04-08,10:00,TG,117518,41,4,2,2500,669,374,,449401,175740,165291,1517,106846,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-04-09,10:00,TG,117617,39,5,3,2507,670,238,,449481,175745,165295,1517,106904,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-04-10,10:00,TG,117677,40,3,4,2509,670,153,,449481,175745,165295,1517,106904,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-04-11,10:00,TG,117879,43,7,4,2513,671,331,,449490,175745,165296,1517,106912,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-04-12,10:00,TG,118039,44,8,4,2520,674,394,,449490,175745,165296,1517,106912,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-04-13,10:00,TG,118152,37,4,1,2531,675,230,,449607,175760,165305,1517,107001,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-04-14,10:00,TG,118279,29,1,1,2540,675,299,,449617,175762,165306,1517,107008,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-04-15,10:00,TG,118333,32,4,1,2541,675,222,,449617,175762,165306,1517,107008,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-04-16,10:00,TG,118440,31,2,1,2544,678,154,,449666,175765,165311,1517,107043,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-04-17,10:00,TG,118475,31,4,1,2548,681,103,,449666,175765,165311,1517,107043,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-04-18,10:00,TG,118543,33,4,2,2550,681,106,,449666,175765,165311,1517,107043,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-04-19,10:00,TG,118713,28,7,2,2562,681,345,,449670,175765,165311,1517,107047,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-04-20,10:00,TG,118841,26,4,3,2568,681,257,,449750,175778,165327,1517,107096,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-04-21,10:00,TG,118940,19,2,2,2577,682,264,,449754,175778,165327,1517,107100,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-04-22,10:00,TG,119049,23,7,2,2580,683,290,,449762,175779,165328,1517,107106,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-04-23,10:00,TG,119098,26,4,1,2581,683,161,,449866,175785,165338,1520,107188,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-04-24,10:00,TG,119125,26,1,1,2582,683,83,,449866,175785,165338,1520,107188,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-04-25,10:00,TG,119256,34,8,1,2582,683,219,,449879,175787,165339,1520,107198,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-04-26,10:00,TG,119350,32,4,1,2588,683,276,,449897,175788,165339,1520,107215,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-04-27,10:00,TG,119447,29,3,1,2594,683,220,,450010,175792,165353,1520,107303,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-04-28,10:00,TG,119520,30,2,1,2595,683,236,,450012,175792,165353,1520,107305,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-04-29,10:00,TG,119590,25,1,1,2601,683,278,,450020,175792,165353,1520,107313,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-04-30,10:00,TG,119641,24,2,1,2604,684,129,,450121,175799,165363,1521,107393,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-05-01,10:00,TG,119659,23,1,1,2606,684,87,,450121,175799,165363,1521,107393,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-05-02,10:00,TG,119749,22,3,1,2610,684,190,,450121,175799,165363,1521,107393,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-05-03,10:00,TG,119821,21,2,1,2613,685,266,,450121,175799,165363,1521,107393,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-05-04,10:00,TG,119886,19,2,0,2617,685,167,,450255,175810,165377,1521,107497,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-05-05,10:00,TG,119930,15,0,0,2621,685,209,,450255,175810,165377,1521,107497,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-05-06,10:00,TG,119985,14,1,0,2623,685,278,,450266,175810,165377,1522,107507,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-05-07,10:00,TG,120017,12,0,0,2625,685,132,,450266,175810,165377,1522,107507,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-05-08,10:00,TG,120035,14,3,0,2626,686,88,,450266,175810,165377,1522,107507,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-05-09,10:00,TG,120112,13,1,0,2628,686,167,,450266,175810,165377,1522,107507,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-05-10,10:00,TG,120191,13,2,0,2630,686,276,,450279,175810,165377,1522,107520,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-05-11,10:00,TG,120247,17,7,0,2633,686,168,,450411,175828,165387,1525,107615,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-05-12,10:00,TG,120302,18,4,2,2636,687,179,,450411,175828,165387,1525,107615,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-05-13,10:00,TG,120342,15,2,2,2641,687,280,,450411,175828,165387,1525,107615,0,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-05-14,10:00,TG,120361,12,0,2,2644,687,113,,450507,175835,165393,1526,107692,61,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-05-15,10:00,TG,120378,13,1,2,2644,687,88,,450507,175835,165393,1526,107692,61,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-05-16,10:00,TG,120438,12,1,1,2646,687,156,,450507,175835,165393,1526,107692,61,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-05-17,10:00,TG,120486,11,1,1,2648,687,230,,450507,175835,165393,1526,107692,61,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-05-18,10:00,TG,120534,12,2,2,2649,688,146,,450647,175853,165401,1531,107799,63,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-05-19,10:00,TG,120564,9,0,2,2652,688,142,,450647,175853,165401,1531,107799,63,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-05-20,10:00,TG,120583,10,2,2,2653,688,236,,450647,175853,165401,1531,107799,63,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-05-21,10:00,TG,120600,9,0,2,2654,688,135,,450718,175860,165405,1532,107857,64,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-05-22,10:00,TG,120611,11,2,2,2654,688,89,,450718,175860,165405,1532,107857,64,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-05-23,10:00,TG,120661,12,2,2,2655,688,143,,450725,175861,165405,1532,107863,64,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-05-24,10:00,TG,120679,11,1,2,2657,688,276,,450731,175861,165407,1532,107867,64,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-05-25,10:00,TG,120713,10,3,2,2661,688,295,,450845,175875,165413,1535,107954,68,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-05-26,10:00,TG,120725,10,1,1,2662,688,236,,450845,175875,165413,1535,107954,68,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-05-27,10:00,TG,120756,10,0,0,2662,688,232,,450849,175875,165413,1535,107958,68,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-05-28,10:00,TG,120776,9,2,0,2665,688,169,,450923,175881,165416,1535,108023,68,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-05-29,10:00,TG,120789,9,1,0,2666,689,99,,450923,175881,165416,1535,108023,68,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-05-30,10:00,TG,120838,8,1,0,2668,689,143,,450925,175881,165416,1535,108025,68,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-05-31,10:00,TG,120884,9,1,1,2668,689,166,,450925,175881,165416,1535,108025,68,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-06-01,10:00,TG,120925,9,2,1,2670,689,121,,451015,175897,165421,1535,108090,72,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-06-02,10:00,TG,120952,11,3,2,2671,689,112,,451020,175897,165421,1535,108095,72,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-06-03,10:00,TG,121003,10,1,2,2673,689,193,,451034,175897,165422,1535,108108,72,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-06-04,10:00,TG,121022,7,0,2,2676,689,85,,451109,175903,165424,1535,108173,74,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-06-05,10:00,TG,121042,10,3,2,2676,689,64,,451109,175903,165424,1535,108173,74,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-06-06,10:00,TG,121074,12,2,2,2676,689,64,,451109,175903,165424,1535,108173,74,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-06-07,10:00,TG,121150,11,1,2,2678,689,155,,451109,175903,165424,1535,108173,74,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-06-08,10:00,TG,121215,10,1,2,2680,689,138,,451194,175909,165443,1535,108231,76,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-06-09,10:00,TG,121275,11,3,2,2682,689,118,,451201,175910,165444,1535,108236,76,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-06-10,10:00,TG,121339,8,0,2,2685,689,151,,451204,175910,165444,1536,108238,76,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-06-11,10:00,TG,121375,10,2,2,2685,689,89,,451270,175912,165447,1536,108299,76,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-06-12,10:00,TG,121393,10,1,2,2686,690,52,,451270,175912,165447,1536,108299,76,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-06-13,10:00,TG,121519,10,2,1,2688,691,118,,451272,175912,165447,1536,108301,76,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-06-14,10:00,TG,121588,11,4,1,2691,691,153,,451278,175915,165450,1536,108301,76,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-06-15,10:00,TG,121680,14,4,1,2692,691,144,,451369,175924,165459,1536,108370,80,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-06-16,10:00,TG,121767,13,3,1,2696,691,124,,451369,175924,165459,1536,108370,80,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-06-17,10:00,TG,121865,13,3,1,2699,691,156,,451371,175924,165459,1536,108372,80,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-06-18,10:00,TG,121920,17,4,2,2699,691,79,,451460,175927,165466,1536,108445,86,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-06-19,10:00,TG,121970,19,2,2,2699,691,55,,451460,175927,165466,1536,108445,86,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-06-20,10:00,TG,122123,16,3,2,2705,691,128,,451468,175928,165467,1536,108451,86,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-06-21,10:00,TG,122249,18,6,3,2709,691,170,,451475,175929,165467,1536,108457,86,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-06-22,10:00,TG,122397,18,3,3,2712,691,167,,451590,175941,165487,1537,108534,91,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-06-23,10:00,TG,122534,20,6,5,2716,692,154,,451593,175941,165487,1537,108537,91,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-06-24,10:00,TG,122673,14,0,4,2722,692,168,,451593,175941,165487,1537,108537,91,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-06-25,10:00,TG,122732,16,2,4,2722,692,103,,451668,175942,165492,1538,108600,96,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-06-26,10:00,TG,122798,20,4,4,2722,692,55,,451668,175942,165492,1538,108600,96,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-06-27,10:00,TG,123033,27,8,4,2723,692,173,,451668,175942,165492,1538,108600,96,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-06-28,10:00,TG,123216,19,2,4,2733,692,220,,451670,175942,165492,1538,108602,96,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-06-29,10:00,TG,123411,22,6,4,2736,692,200,,451783,175946,165510,1538,108683,106,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-06-30,10:00,TG,123588,24,4,5,2738,692,178,,451787,175946,165510,1538,108687,106,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-07-01,10:00,TG,123751,22,2,5,2742,692,216,,451810,175947,165511,1538,108708,106,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-07-02,10:00,TG,123842,26,4,4,2742,692,127,,451894,175949,165516,1541,108779,109,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-07-03,10:00,TG,123907,29,4,6,2743,693,64,,451894,175949,165516,1541,108779,109,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-07-04,10:00,TG,124201,33,5,6,2744,693,205,,451907,175949,165516,1541,108792,109,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-07-05,10:00,TG,124436,30,4,3,2751,694,305,,451943,175949,165517,1541,108827,109,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-07-06,10:00,TG,124686,30,5,2,2756,695,285,,452065,175953,165524,1541,108917,130,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-07-07,10:00,TG,124919,27,5,2,2764,695,259,,452077,175954,165524,1541,108928,130,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-07-08,10:00,TG,125135,26,3,3,2768,695,306,,452110,175954,165524,1541,108961,130,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-07-09,10:00,TG,125243,30,6,3,2770,695,208,,452303,175954,165526,1542,109049,232,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-07-10,10:00,TG,125355,33,3,3,2770,695,101,,452303,175954,165526,1542,109049,232,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-07-11,10:00,TG,125723,34,5,2,2774,695,300,,452332,175954,165526,1542,109078,232,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-07-12,10:00,TG,125997,30,3,2,2781,695,286,,452354,175954,165526,1542,109099,233,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-07-13,10:00,TG,126274,27,4,2,2788,696,299,,452619,175962,165538,1542,109189,388,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2022-07-14,10:00,TG,126534,27,4,1,2792,696,271,,452619,175962,165538,1542,109189,388,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
